freq,nrg_bal,siec,unit,geo,time,value,dataset
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2023,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2024,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2013,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2014,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2015,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2016,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2017,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2018,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2019,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2020,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2021,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2022,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2023,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2024,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2013,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2014,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2015,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2016,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2017,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2018,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2019,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2020,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2021,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2022,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2023,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2024,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2013,4890.366,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2014,4232.488,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2015,4610.152,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2016,4622.974,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2017,4605.875,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2018,4619.277,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2019,4443.163,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2020,4302.286,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2021,4508.002,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2022,3990.835,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2023,3845.278,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2024,3933.346,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2013,1029.822,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2014,992.002,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2015,1078.658,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2016,1157.041,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2017,1167.156,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2018,1231.216,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2019,1268.032,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2020,1066.112,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2021,1299.855,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2022,1343.364,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2023,1264.733,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2024,1320.059,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2013,3010.066,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2014,2922.578,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2015,2977.367,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2016,3091.444,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2017,3180.772,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2018,3127.767,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2019,3191.895,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2020,2987.13,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2021,2966.844,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2022,2889.892,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2023,2693.4,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2024,2746.66,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Denmark,2013,1985.862,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Denmark,2014,1868.206,energy_consumption
