freq,nrg_bal,siec,unit,geo,time,value
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2022-01-01,963.88
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2023-01-01,935.976
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2024-01-01,978.233
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2013-01-01,2920.575
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2014-01-01,2671.878
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2015-01-01,2829.165
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2016-01-01,2918.087
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2017-01-01,2768.312
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2018-01-01,2950.805
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2019-01-01,2868.37
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2020-01-01,3132.847
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2021-01-01,2983.656
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2022-01-01,2615.339
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2023-01-01,2497.658
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2024-01-01,2627.755
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2013-01-01,3821.337
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2014-01-01,3844.875
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2015-01-01,4460.625
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2016-01-01,4337.452
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2017-01-01,4401.052
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2018-01-01,3903.48
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2019-01-01,4099.875
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2020-01-01,4277.83
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2021-01-01,4278.524
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2022-01-01,4325.475
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2023-01-01,3773.874
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2024-01-01,3862.774
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2013-01-01,14888.925
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2014-01-01,14787.31
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2015-01-01,15269.842
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2016-01-01,14331.695
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2017-01-01,14392.022
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2018-01-01,15178.832
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2019-01-01,14445.322
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2020-01-01,14555.763
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2021-01-01,14513.752
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2022-01-01,14016.209
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2023-01-01,13671.209
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2024-01-01,13879.984
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2013-01-01,46934.921
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2014-01-01,38260.942
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2015-01-01,40692.404
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2016-01-01,43102.268
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2017-01-01,42420.967
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2018-01-01,41029.548
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2019-01-01,40771.075
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2020-01-01,39984.582
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2021-01-01,43310.438
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2022-01-01,37920.921
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2023-01-01,36640.154
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2024-01-01,36623.464
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2013-01-01,2493.453
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2014-01-01,2228.532
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2015-01-01,2429.916
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2016-01-01,2409.158
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2017-01-01,2392.72
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2018-01-01,2298.895
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2019-01-01,2238.586
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2020-01-01,2277.143
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2021-01-01,2441.87
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2022-01-01,2286.359
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2023-01-01,2224.526
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Croatia,2024-01-01,2213.975
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2013-01-01,34230.62
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2014-01-01,29545.98
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2015-01-01,32494.483
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2016-01-01,32185.101
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2017-01-01,32898.639
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2018-01-01,31905.559
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2019-01-01,31138.335
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2020-01-01,30655.992
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2021-01-01,33244.961
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2022-01-01,29426.979
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2023-01-01,26546.617
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Italy,2024-01-01,26782.433
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2013-01-01,304.971
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2014-01-01,292.183
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Cyprus,2015-01-01,323.916
